id,customer_id,product_id,activation_date,termination_date,status,distribution
544,7103,14,2022-03-02,----------,active,web
545,1741,18,2022-12-08,----------,active,web
546,1741,10,2018-02-06,2018-11-21,inactive,phyzical
547,1741,13,2018-11-09,2018-11-21,inactive,web
548,448,9,2020-02-16,----------,active,web
549,448,5,2011-08-06,2014-07-26,inactive,web
550,4841,10,2015-08-09,2016-05-24,inactive,web
551,5087,16,2010-01-31,2010-02-08,inactive,web
552,5087,19,2009-12-08,2010-02-15,inactive,web
553,8103,16,2015-03-21,2015-04-24,inactive,web
554,8103,18,2018-11-23,2019-03-19,inactive,web
555,7052,8,2004-06-02,2007-01-05,inactive,web
556,7052,16,2012-03-13,2013-05-13,inactive,phyzical
557,6687,10,1997-03-06,2000-07-17,inactive,web
558,6687,13,1998-03-01,1999-06-15,inactive,web
559,6687,10,1998-04-13,2000-08-16,inactive,web
560,6125,18,2020-07-26,----------,active,web
561,674,17,2014-03-29,2016-05-04,inactive,web
562,674,16,2012-01-24,2016-12-27,inactive,web
563,9382,10,2020-08-15,2021-07-11,inactive,phyzical
564,9382,12,2020-09-20,2020-09-24,inactive,web
565,7658,14,2013-07-25,2013-07-26,inactive,web
566,7658,15,2013-07-25,2013-07-26,inactive,phyzical
567,7658,19,2019-10-19,----------,active,phyzical
568,7933,5,2010-03-03,2010-03-06,inactive,phyzical
569,7933,10,2010-02-13,2010-02-16,inactive,web
570,7933,13,2010-02-15,2010-02-15,inactive,phyzical
571,7995,3,2016-07-30,2017-08-10,inactive,phyzical
572,8152,10,2021-07-06,2021-07-07,inactive,web
573,8152,3,2016-06-03,2017-06-02,inactive,web
574,3730,16,2020-01-13,2020-03-12,inactive,web
575,419,10,2022-05-09,----------,active,web
576,419,12,2022-05-27,----------,active,web
577,419,10,2018-02-23,2020-12-03,inactive,phyzical
578,419,13,2018-09-14,2020-11-30,inactive,web
579,7008,10,2015-10-13,2016-02-01,inactive,web
580,7008,13,2016-02-01,2016-02-01,inactive,web
581,8317,5,2022-12-02,----------,active,phyzical
582,8317,6,2022-12-27,----------,active,phyzical
583,8317,10,2022-08-28,----------,active,phyzical
584,8317,11,2022-12-09,----------,active,web
585,2380,9,2022-07-17,----------,active,web
586,2306,10,2016-12-16,2019-02-10,inactive,phyzical
587,2306,11,2019-01-10,2019-01-23,inactive,web
588,8568,10,2009-01-26,2010-09-29,inactive,web
589,8568,11,2010-04-06,2010-06-26,inactive,phyzical
590,8903,14,2022-06-07,----------,active,web
591,8903,15,2022-07-10,----------,active,web
592,2976,14,2004-06-04,2007-12-06,inactive,web
593,2976,15,2006-03-03,2006-10-25,inactive,web
594,9677,10,2011-12-07,2012-08-14,inactive,phyzical
595,9677,13,2012-04-07,2012-07-22,inactive,web
596,2599,19,2014-11-25,2014-11-27,inactive,web
597,2599,20,2014-11-25,2014-11-26,inactive,phyzical
598,7116,18,2022-07-04,----------,active,web
599,7116,5,2022-05-15,----------,active,web
600,7116,7,2022-08-09,----------,active,web
601,7904,8,2022-09-07,----------,active,phyzical
602,9576,14,2022-12-01,----------,active,web
603,9576,15,2022-12-31,----------,active,phyzical
604,5865,1,2009-12-26,2013-06-03,inactive,web
605,5865,2,2012-04-03,2012-08-17,inactive,phyzical
606,5865,14,2017-09-21,2019-03-14,inactive,web
607,5865,15,2018-01-30,2018-12-23,inactive,phyzical
608,9094,8,2011-12-14,2013-06-27,inactive,web
609,7130,1,2021-02-20,2021-02-22,inactive,phyzical
610,7130,2,2021-02-20,2021-02-20,inactive,web
611,1293,5,2002-01-31,2002-07-08,inactive,phyzical
612,1293,1,2003-01-01,2003-01-02,inactive,phyzical
613,1293,2,2003-01-02,2003-01-02,inactive,web
614,8497,19,2019-02-03,----------,active,web
615,8497,20,2020-01-31,2020-08-20,inactive,phyzical
616,2675,5,2019-05-25,----------,active,phyzical
617,2675,6,2022-08-23,----------,active,web
618,2675,10,2017-05-20,2018-04-09,inactive,web
619,2675,12,2018-03-26,2018-03-30,inactive,web
620,1694,8,2020-03-08,2020-07-26,inactive,web
621,8420,9,2018-03-04,2018-11-07,inactive,phyzical
622,8420,18,2022-06-07,----------,active,web
623,8034,8,2018-11-09,2021-10-02,inactive,phyzical
624,4737,10,2016-02-05,2018-04-04,inactive,phyzical
625,4737,12,2016-02-28,2017-06-28,inactive,web
626,8000,9,2022-05-02,----------,active,web
627,8000,5,2021-08-27,----------,active,web
628,8000,7,2022-02-08,2022-02-19,inactive,phyzical
629,3797,10,2018-09-27,2019-06-18,inactive,phyzical
630,3797,10,2018-09-18,2020-09-19,inactive,phyzical
631,3797,12,2019-05-06,2019-05-15,inactive,phyzical
632,7717,17,2020-08-11,----------,active,web
633,8099,3,2013-07-18,2013-10-22,inactive,web
634,8099,4,2010-05-22,2010-09-25,inactive,web
635,7964,5,2018-12-25,2018-12-29,inactive,phyzical
636,7964,19,2022-12-04,----------,active,web
637,83,19,2022-08-05,----------,active,web
638,83,20,2022-08-14,----------,active,phyzical
639,83,9,2022-08-24,----------,active,web
640,9508,18,2021-04-16,2021-10-13,inactive,phyzical
641,9508,5,2021-01-14,----------,active,web
642,9508,6,2021-08-17,----------,active,web
643,7597,19,2005-01-09,2007-04-07,inactive,web
644,7597,20,2006-02-27,2007-03-04,inactive,phyzical
645,7597,1,2008-03-27,2011-03-03,inactive,web
646,455,1,2016-11-12,2018-04-09,inactive,phyzical
647,455,10,2018-11-09,2019-01-26,inactive,web
648,455,13,2019-01-13,2019-01-16,inactive,web
649,2300,10,2022-11-23,----------,active,web
650,2300,11,2022-12-17,----------,active,web
651,2300,10,2015-12-29,2018-06-26,inactive,web
652,2300,12,2015-12-31,2016-01-20,inactive,phyzical
653,704,10,2017-01-01,2018-04-21,inactive,web
654,704,13,2018-03-20,2018-04-11,inactive,web
655,2134,1,2017-05-20,2021-02-07,inactive,web
656,2134,2,2017-06-26,2017-10-19,inactive,phyzical
657,9303,5,2016-11-21,2020-01-16,inactive,phyzical
658,9303,6,2018-01-07,2018-05-18,inactive,web
659,9303,3,2019-03-31,2021-12-19,inactive,web
660,8489,5,2006-01-27,2008-07-12,inactive,web
661,8489,7,2006-06-16,2006-08-15,inactive,web
662,8489,18,2004-04-27,2006-03-07,inactive,web
663,5683,14,2008-09-26,2011-05-29,inactive,web
664,5683,10,2015-06-25,2015-07-15,inactive,web
665,7746,19,2022-11-13,----------,active,web
666,7746,20,2022-11-18,----------,active,web
667,7560,8,2020-08-19,2021-07-25,inactive,phyzical
668,8647,18,2008-05-03,2010-06-27,inactive,web
669,8647,5,2018-03-26,2021-07-03,inactive,web
670,2627,1,2022-07-08,----------,active,web
671,2627,2,2022-12-15,----------,active,phyzical
672,2627,14,2019-05-10,2021-04-15,inactive,web
673,645,5,2020-11-19,2021-12-10,inactive,phyzical
674,645,6,2021-04-16,2021-11-14,inactive,phyzical
675,645,5,2021-07-22,----------,active,web
676,645,6,2022-02-15,2022-02-15,inactive,web
677,7343,10,2019-01-09,2019-12-13,inactive,web
678,7343,11,2019-09-26,2019-12-03,inactive,web
679,5735,17,2020-09-15,----------,active,web
680,5735,10,2017-07-18,2021-05-27,inactive,web
681,5735,11,2020-05-12,2020-09-14,inactive,phyzical
682,1029,14,2011-09-14,2014-06-15,inactive,web
683,1029,5,2009-05-07,2012-01-03,inactive,web
684,1029,6,2010-01-11,2010-09-24,inactive,phyzical
685,7074,10,2006-05-03,2008-01-18,inactive,web
686,7074,11,2007-01-09,2008-01-13,inactive,web
687,7074,3,2010-01-23,2011-04-26,inactive,phyzical
688,6705,9,2002-01-15,2002-05-05,inactive,web
689,6705,5,2018-10-25,----------,active,web
690,6705,7,2021-05-18,----------,active,web
691,3185,9,2019-12-27,----------,active,web
692,3185,1,2020-10-28,----------,active,phyzical
693,3185,2,2022-10-23,----------,active,phyzical
694,2927,19,2022-06-09,----------,active,web
695,2927,20,2022-06-13,----------,active,web
696,1451,5,2016-10-10,2019-06-30,inactive,phyzical
697,1451,17,2020-02-01,----------,active,phyzical
698,7854,8,2020-11-25,----------,active,web
699,5268,1,2011-06-26,2013-09-29,inactive,phyzical
700,5268,2,2012-06-03,2012-10-08,inactive,phyzical
701,5268,17,2022-11-02,----------,active,phyzical
702,4923,3,2002-06-09,2006-04-28,inactive,web
703,4923,10,2016-01-13,2019-07-16,inactive,web
704,4923,12,2019-03-23,2019-06-20,inactive,phyzical
705,6988,1,2013-05-01,2013-05-19,inactive,web
706,4835,10,2021-06-25,2022-02-05,inactive,web
707,4835,13,2021-07-11,2021-09-05,inactive,phyzical
708,4835,1,2017-12-16,2021-07-30,inactive,web
709,4835,2,2019-02-18,2020-09-21,inactive,web
710,4241,19,2022-07-15,----------,active,web
711,4241,20,2022-07-26,----------,active,phyzical
712,8409,16,2021-01-31,----------,active,web
713,8409,4,2021-04-26,2021-07-10,inactive,web
714,7627,10,2021-05-14,----------,active,web
715,7627,11,2021-05-22,2021-12-08,inactive,phyzical
716,7627,14,2018-02-14,2021-09-22,inactive,web
717,6528,5,2017-10-30,2018-04-13,inactive,web
718,6528,7,2018-04-06,2018-04-08,inactive,web
719,6528,14,2018-06-12,2020-06-25,inactive,web
720,3291,17,2022-05-20,----------,active,phyzical
721,3291,8,2022-05-09,----------,active,phyzical
722,7347,10,2022-06-17,----------,active,web
723,7347,12,2022-07-25,----------,active,web
724,4703,17,2020-06-13,2020-08-19,inactive,web
725,16,5,2018-04-22,2019-11-06,inactive,web
726,5318,17,2019-12-23,2019-12-29,inactive,phyzical
727,5318,10,2019-10-16,2020-04-26,inactive,web
728,5318,12,2019-11-28,2019-11-30,inactive,web
729,2047,8,2009-01-19,2009-01-20,inactive,web
730,2047,14,2009-01-01,2009-01-09,inactive,phyzical
731,6957,4,2004-11-19,2004-11-29,inactive,phyzical
732,6957,1,2005-09-18,2006-01-27,inactive,web
733,6957,2,2005-09-27,2005-10-15,inactive,phyzical
734,5702,10,1995-09-23,1996-08-01,inactive,web
735,5702,12,1995-10-23,1996-06-10,inactive,phyzical
736,5702,1,1996-08-07,1996-12-14,inactive,web
737,5702,2,1996-11-10,1996-11-24,inactive,web
738,7194,5,2021-09-17,----------,active,web
739,5241,5,2022-04-28,----------,active,web
740,1968,17,2019-09-10,2021-11-19,inactive,web
741,1976,10,2017-05-17,2017-10-06,inactive,web
742,7193,1,2016-08-29,2018-05-03,inactive,web
743,7193,2,2018-03-27,2018-04-09,inactive,web
744,7193,9,2009-02-05,2012-02-09,inactive,phyzical
745,3096,5,2011-11-13,2014-03-06,inactive,web
746,3096,6,2011-11-19,2013-07-12,inactive,phyzical
747,8280,5,2004-01-12,2006-11-03,inactive,phyzical
748,8280,7,2004-10-08,2004-11-23,inactive,web
749,1487,3,2012-09-29,2012-09-29,inactive,phyzical
750,491,18,2007-01-27,2011-07-08,inactive,web
751,9217,14,2010-02-15,2013-05-25,inactive,web
752,9217,14,2016-03-09,2017-01-20,inactive,web
753,5655,10,2022-11-16,----------,active,phyzical
754,5655,11,2022-11-13,----------,active,web
755,5655,1,2022-03-27,----------,active,phyzical
756,9224,5,2019-10-31,2020-07-24,inactive,phyzical
757,9224,7,2019-10-31,2020-06-30,inactive,web
758,9326,17,2022-01-20,----------,active,phyzical
759,5465,17,2021-10-26,----------,active,phyzical
760,5465,17,2021-08-19,2021-11-18,inactive,phyzical
761,6827,1,2022-09-10,----------,active,web
762,6827,2,2022-09-25,----------,active,web
763,7537,14,2007-04-13,2009-07-08,inactive,web
764,7537,10,2011-03-22,2013-04-09,inactive,phyzical
765,7537,12,2012-01-27,2013-03-22,inactive,web
766,190,18,2012-11-01,2013-03-29,inactive,phyzical
767,3272,19,2009-06-21,2013-02-02,inactive,web
768,3272,20,2010-02-25,2011-12-08,inactive,web
769,4856,10,2016-01-24,2018-04-05,inactive,web
770,4856,13,2016-04-06,2017-07-23,inactive,web
771,7636,10,2021-08-17,----------,active,web
772,7636,12,2021-10-12,----------,active,phyzical
773,7636,10,2022-07-17,----------,active,web
774,7636,11,2022-07-17,----------,active,web
775,984,18,2021-10-04,2021-10-14,inactive,web
776,4272,14,2022-10-07,----------,active,web
777,4272,15,2022-10-25,----------,active,web
778,159,5,2021-07-18,----------,active,web
779,159,7,2022-01-29,----------,active,web
780,159,1,2020-12-23,----------,active,web
781,159,2,2020-12-28,2021-10-08,inactive,web
782,6233,8,1997-04-01,2001-04-25,inactive,phyzical
783,4191,16,2018-08-28,2021-07-14,inactive,web
784,2582,10,2001-09-02,2002-11-29,inactive,web
785,2582,13,2002-02-23,2002-07-12,inactive,phyzical
786,2582,14,2004-01-11,2006-12-22,inactive,web
787,2582,15,2006-02-24,2006-12-19,inactive,web
788,6099,17,2022-06-26,----------,active,web
789,6099,8,2022-06-11,----------,active,web
790,6151,10,2008-10-08,2009-08-08,inactive,phyzical
791,6151,13,2009-04-06,2009-06-16,inactive,phyzical
792,6567,19,2020-02-03,2020-04-06,inactive,web
793,6567,1,2015-10-02,2019-05-30,inactive,web
794,6893,10,2021-07-02,2021-12-05,inactive,phyzical
795,6893,11,2021-09-26,2021-11-03,inactive,web
796,6893,8,2022-01-29,----------,active,web
797,15,19,2011-09-22,2011-12-06,inactive,web
798,15,20,2011-11-24,2011-11-26,inactive,web
799,15,10,2011-10-21,2011-12-19,inactive,web
800,6059,3,2019-12-11,2020-03-27,inactive,web
801,6059,10,2021-11-28,----------,active,web
802,4925,5,2021-02-20,----------,active,web
803,4925,6,2021-09-21,----------,active,phyzical
804,4925,1,2020-12-14,2021-12-29,inactive,web
805,6029,5,1996-05-05,1996-05-09,inactive,phyzical
806,6029,6,1996-05-05,1996-05-08,inactive,phyzical
807,9684,14,2011-04-28,2011-12-04,inactive,phyzical
808,9684,15,2011-07-07,2011-09-25,inactive,web
809,291,10,2010-05-22,2012-02-05,inactive,phyzical
810,291,11,2012-01-24,2012-01-28,inactive,phyzical
811,73,5,2015-03-06,2018-09-05,inactive,web
812,73,9,2020-11-13,----------,active,web
813,9034,10,2004-04-27,2005-03-04,inactive,web
814,9034,11,2005-03-04,2005-03-04,inactive,web
815,509,5,2022-02-16,----------,active,phyzical
816,509,6,2022-07-19,----------,active,web
817,509,16,2021-10-05,----------,active,phyzical
818,9215,1,2019-06-18,2019-07-12,inactive,web
819,9215,2,2019-06-20,2019-07-01,inactive,web
820,3187,3,2021-11-26,2022-02-25,inactive,web
821,3322,5,2011-04-21,2012-06-21,inactive,phyzical
822,3322,6,2011-12-06,2012-06-07,inactive,web
823,4826,18,2005-03-24,2005-07-16,inactive,web
824,4394,5,2020-07-22,----------,active,web
825,4394,6,2021-04-27,2021-07-02,inactive,web
826,8835,14,2003-06-11,2003-07-08,inactive,phyzical
827,8835,15,2003-07-05,2003-07-06,inactive,phyzical
828,8835,1,2012-08-14,2014-12-14,inactive,web
829,3936,10,2018-04-08,2019-06-29,inactive,web
830,3936,16,2021-04-03,2021-10-08,inactive,web
831,6504,18,2005-01-09,2008-05-19,inactive,phyzical
832,6504,5,2008-06-30,2011-04-14,inactive,phyzical
833,6504,7,2011-03-19,2011-04-12,inactive,web
834,4913,1,2021-04-18,----------,active,phyzical
835,8825,17,2020-12-25,----------,active,phyzical
836,9336,3,2011-11-01,2012-02-20,inactive,web
837,9336,18,2013-07-05,2014-02-15,inactive,web
838,7009,1,2019-09-15,2021-08-20,inactive,web
839,7009,5,2019-06-21,----------,active,web
840,5745,4,2000-01-30,2003-05-10,inactive,phyzical
841,5975,9,2015-06-03,2018-06-03,inactive,phyzical
842,9418,5,2018-08-10,2018-09-07,inactive,phyzical
843,9418,7,2018-08-23,2018-08-26,inactive,phyzical
844,9418,14,2022-12-13,----------,active,phyzical
845,5968,17,2020-06-12,----------,active,web
846,5968,5,2016-07-04,2019-09-18,inactive,phyzical
847,5968,7,2016-10-18,2019-08-19,inactive,web
848,2192,14,2020-09-02,2022-02-18,inactive,phyzical
849,5872,5,2021-10-19,----------,active,phyzical
850,9707,3,2022-02-08,----------,active,web
851,4206,10,2018-05-16,2018-06-19,inactive,phyzical
852,4206,11,2018-05-17,2018-06-12,inactive,web
853,4206,8,2014-03-30,2015-07-27,inactive,web
854,9985,10,2020-04-09,2021-01-28,inactive,web
855,9985,12,2021-01-21,2021-01-26,inactive,web
856,1319,10,2014-12-23,2018-06-25,inactive,phyzical
857,1319,11,2018-05-12,2018-05-12,inactive,web
858,4620,10,2010-11-21,2011-11-16,inactive,web
859,4620,12,2011-07-22,2011-11-09,inactive,phyzical
860,4676,9,2020-05-01,2022-02-09,inactive,phyzical
861,8362,1,2014-05-06,2014-06-20,inactive,web
862,8362,2,2014-05-11,2014-05-24,inactive,phyzical
863,1026,8,2022-06-20,----------,active,web
864,1026,19,2017-01-10,2018-11-07,inactive,phyzical
865,1026,20,2017-03-16,2017-11-25,inactive,phyzical
866,336,16,2000-12-23,2001-10-06,inactive,phyzical
867,336,9,2013-10-12,2014-03-25,inactive,web
868,1674,16,2021-01-23,----------,active,web
869,1674,19,2018-12-04,----------,active,web
870,3742,5,2020-08-17,----------,active,web
871,2993,5,2020-07-20,----------,active,phyzical
872,2993,7,2020-10-04,----------,active,web
873,2993,10,2018-10-15,2019-08-02,inactive,phyzical
874,2993,13,2018-11-17,2018-12-22,inactive,web
875,6316,19,2020-09-19,2020-11-16,inactive,web
876,6316,5,2022-05-28,----------,active,phyzical
877,6316,7,2022-12-21,----------,active,web
878,5916,10,2022-06-18,----------,active,web
879,2557,16,2021-03-09,----------,active,web
880,3025,1,2019-09-27,----------,active,phyzical
881,3025,2,2019-09-27,2021-02-26,inactive,web
882,3025,10,2012-01-21,2016-10-18,inactive,web
883,3025,13,2013-08-16,2016-05-23,inactive,web
884,2854,4,2022-12-18,----------,active,phyzical
885,2854,19,2022-09-07,----------,active,web
886,2854,20,2022-09-07,----------,active,phyzical
887,7839,14,2021-07-21,----------,active,phyzical
888,7839,15,2022-01-08,----------,active,web
889,7839,1,2020-12-10,----------,active,web
890,1517,10,2018-10-31,2018-11-27,inactive,web
891,1517,12,2018-10-15,2018-10-15,inactive,web
892,473,14,2013-09-30,2015-09-02,inactive,phyzical
893,473,15,2015-01-14,2015-01-16,inactive,web
894,473,16,2022-07-18,----------,active,web
895,7993,10,2004-05-12,2005-08-22,inactive,phyzical
896,7993,12,2004-09-09,2005-03-30,inactive,web
897,7993,5,2005-04-03,2007-09-23,inactive,web
898,6732,10,2021-06-25,----------,active,phyzical
899,6732,14,2022-05-31,----------,active,phyzical
900,597,18,2008-05-09,2010-01-22,inactive,phyzical
901,5592,17,2021-12-18,2021-12-26,inactive,web
902,2560,5,2013-10-17,2014-12-19,inactive,web
903,9480,5,2018-02-04,2018-02-22,inactive,web
904,9861,5,2014-11-13,2018-06-26,inactive,web
905,9861,7,2018-04-29,2018-06-07,inactive,phyzical
906,9861,19,2017-08-13,2020-07-17,inactive,web
907,9861,20,2017-11-04,2017-12-05,inactive,phyzical
908,6997,16,2018-03-31,2021-05-26,inactive,phyzical
909,2886,5,2017-01-19,2017-02-08,inactive,phyzical
910,2886,6,2017-02-08,2017-02-08,inactive,web
911,4922,5,2022-10-18,----------,active,phyzical
912,4922,7,2022-10-25,----------,active,web
913,5031,10,2021-09-14,2021-09-26,inactive,phyzical
914,5031,12,2021-09-18,2021-09-18,inactive,web
915,2915,1,2010-02-14,2010-07-22,inactive,web
916,5305,3,2016-12-11,2020-06-19,inactive,web
917,3932,5,2022-11-11,----------,active,phyzical
918,8854,10,2021-03-25,----------,active,web
919,8854,11,2022-04-15,----------,active,web
920,4761,14,2014-03-10,2017-07-12,inactive,phyzical
921,4761,15,2015-01-21,2015-07-26,inactive,web
922,4761,10,2013-12-29,2014-11-18,inactive,phyzical
923,4761,12,2014-04-30,2014-06-11,inactive,web
924,6023,14,2019-04-25,2019-05-11,inactive,web
925,6023,15,2019-05-06,2019-05-07,inactive,phyzical
926,7583,18,2020-07-28,----------,active,web
927,9363,5,2010-02-21,2011-01-29,inactive,phyzical
928,9363,7,2010-10-12,2010-11-08,inactive,phyzical
929,1708,9,2010-02-08,2010-10-08,inactive,phyzical
